detected_at,timeframe,zone_type,zone_top,zone_bottom,zone_height,atr_at_detection,close_at_detection,trend_1h,strength_1h,trend_5m,strength_5m,zone_5m_nearby,level_1h_nearby,confluence_score,result,move_favor,move_against,move_pips
2025-07-21T17:45:00+02:00,15m,demand,3380.07,3369.81,10.26,11.66,3390.4,,,bullish,0.14,False,False,0,broke,12.31,42.6,-42.6
2025-07-21T18:00:00+02:00,15m,demand,3382.55,3370.15,12.39,11.46,3402.71,bearish,0.958,bullish,0.102,False,False,0,broke,0.0,54.91,-54.91
2025-07-21T18:15:00+02:00,15m,demand,3382.55,3370.15,12.39,10.97,3402.71,,,bearish,0.122,False,False,0,broke,0.0,54.91,-54.91
2025-07-21T18:30:00+02:00,15m,demand,3380.07,3369.81,10.26,11.24,3381.07,,,bullish,0.081,False,False,0,broke,13.3,33.27,-33.27
2025-07-22T13:45:00+02:00,15m,demand,3405.03,3386.8,18.23,15.4,3423.75,,,bearish,0.437,False,True,1,respected,5.19,33.77,5.19
2025-07-22T14:00:00+02:00,15m,demand,3405.03,3386.8,18.23,15.63,3414.57,bearish,0.588,bearish,0.597,False,True,1,respected,14.37,24.6,14.37
2025-07-23T13:00:00+02:00,15m,supply,3423.27,3407.59,15.69,15.75,3406.57,bearish,0.382,bearish,0.344,False,True,2,respected,13.34,14.7,13.34
2025-07-23T14:45:00+02:00,15m,supply,3423.27,3409.93,13.35,15.89,3394.2,,,bearish,0.34,False,True,1,broke,0.9,44.71,-44.71
2025-07-23T15:00:00+02:00,15m,supply,3423.27,3409.93,13.35,16.36,3406.73,bullish,0.107,bearish,0.342,False,True,1,broke,13.01,32.18,-32.18
2025-07-23T17:45:00+02:00,15m,supply,3423.27,3409.93,13.35,11.52,3405.89,,,bearish,0.202,False,False,0,broke,20.08,33.02,-33.02
2025-07-24T13:00:00+02:00,15m,supply,3387.37,3379.4,7.97,8.65,3368.85,bearish,0.263,bullish,0.123,False,False,1,respected,14.69,17.51,14.69
2025-07-24T13:15:00+02:00,15m,supply,3387.37,3379.4,7.97,8.94,3376.17,,,bearish,0.029,False,False,0,respected,22.01,10.18,22.01
2025-07-24T13:30:00+02:00,15m,supply,3387.37,3379.4,7.97,9.37,3367.14,,,bullish,0.074,False,False,0,respected,12.98,19.21,12.98
2025-07-24T15:15:00+02:00,15m,supply,3380.5,3372.27,8.22,11.63,3354.95,,,bullish,0.353,True,True,2,broke,3.43,28.43,-28.43
2025-07-24T15:30:00+02:00,15m,supply,3380.5,3372.27,8.22,11.69,3371.67,,,bearish,0.188,True,True,2,broke,20.15,11.71,-11.71
2025-07-25T13:00:00+02:00,15m,supply,3373.65,3364.32,9.33,14.22,3347.19,bullish,0.032,bullish,0.406,False,True,1,respected,18.55,23.64,18.55
2025-07-25T13:15:00+02:00,15m,supply,3373.65,3364.32,9.33,13.95,3360.02,,,bearish,0.421,False,True,1,respected,34.95,10.82,34.95
2025-07-25T13:30:00+02:00,15m,supply,3373.65,3357.85,15.8,13.72,3341.22,,,bullish,0.13,False,True,1,respected,16.15,29.62,16.15
2025-07-25T14:15:00+02:00,15m,supply,3373.65,3356.54,17.11,14.6,3341.91,,,bullish,0.547,False,True,1,respected,16.84,28.93,16.84
2025-07-25T15:15:00+02:00,15m,supply,3373.65,3357.85,15.8,13.64,3340.27,,,bearish,0.063,False,True,1,respected,15.2,30.57,15.2
2025-07-27T13:00:00+02:00,15m,demand,3324.8,3320.42,4.38,4.07,3333.82,bearish,0.072,bearish,0.17,False,False,0,broke,3.61,15.84,-15.84
2025-07-27T13:15:00+02:00,15m,demand,3326.59,3321.67,4.92,4.17,3330.2,,,bearish,0.266,True,False,1,broke,7.23,12.22,-12.22
2025-07-27T13:30:00+02:00,15m,demand,3326.59,3321.67,4.92,4.13,3331.5,,,bullish,0.255,True,False,1,broke,5.93,13.52,-13.52
2025-07-27T14:00:00+02:00,15m,demand,3327.12,3321.67,5.45,4.66,3337.43,bearish,0.207,bearish,0.123,False,False,0,broke,0.0,19.45,-19.45
2025-07-27T14:15:00+02:00,15m,demand,3326.59,3321.67,4.92,4.27,3337.43,,,bearish,0.079,False,False,0,broke,0.0,19.45,-19.45
2025-07-27T14:30:00+02:00,15m,demand,3327.12,3321.67,5.45,4.9,3328.44,,,bullish,0.082,False,False,0,broke,8.99,10.46,-10.46
2025-07-27T15:00:00+02:00,15m,demand,3325.87,3320.42,5.45,5.45,3331.46,bullish,0.227,bullish,0.127,True,False,2,broke,5.97,13.48,-13.48
2025-07-27T15:15:00+02:00,15m,demand,3327.12,3321.67,5.45,5.5,3332.66,,,bullish,0.095,True,False,1,broke,4.77,14.68,-14.68
2025-07-27T15:30:00+02:00,15m,demand,3327.12,3321.67,5.45,5.77,3328.09,,,bearish,0.025,True,False,1,broke,9.34,10.11,-10.11
2025-07-27T15:45:00+02:00,15m,demand,3325.87,3320.42,5.45,5.83,3331.89,,,bullish,0.036,True,False,1,broke,5.54,13.91,-13.91
2025-07-27T16:00:00+02:00,15m,demand,3330.91,3324.55,6.35,5.82,3336.14,bullish,0.063,bullish,0.177,True,True,3,broke,1.29,18.16,-18.16
2025-07-27T16:15:00+02:00,15m,supply,3332.08,3326.4,5.68,6.91,3317.98,,,bullish,0.043,True,True,2,broke,0.0,19.45,-19.45
2025-07-27T16:30:00+02:00,15m,supply,3330.91,3324.55,6.35,6.41,3317.98,,,bearish,0.118,True,True,2,broke,0.0,19.45,-19.45
2025-07-27T16:45:00+02:00,15m,supply,3332.08,3326.4,5.68,6.71,3326.06,,,bearish,0.131,True,True,2,broke,2.15,11.37,-11.37
2025-07-27T17:15:00+02:00,15m,demand,3328.78,3320.52,8.26,6.91,3337.43,,,bullish,0.033,False,False,0,respected,0.0,13.51,0.0
2025-07-27T17:30:00+02:00,15m,demand,3330.91,3324.55,6.35,6.23,3334.27,,,bullish,0.107,False,True,1,respected,1.34,10.35,1.34
2025-07-27T17:45:00+02:00,15m,demand,3327.12,3321.67,5.45,6.52,3330.14,,,bearish,0.071,False,False,0,respected,5.46,6.23,5.46
2025-07-27T18:00:00+02:00,15m,demand,3328.78,3321.26,7.52,6.29,3335.09,bullish,0.044,bullish,0.013,False,False,1,respected,0.11,11.17,0.11
2025-07-27T18:15:00+02:00,15m,demand,3328.78,3321.67,7.11,6.1,3333.94,,,bearish,0.052,False,False,0,respected,0.91,10.03,0.91
2025-07-27T18:45:00+02:00,15m,demand,3327.12,3321.67,5.45,6.8,3333.75,,,bullish,0.221,False,False,0,respected,1.1,6.4,1.1
2025-07-28T13:00:00+02:00,15m,supply,3336.8,3324.64,12.16,12.01,3310.32,bearish,0.637,bearish,0.273,False,True,2,broke,8.48,35.02,-35.02
2025-07-28T13:15:00+02:00,15m,supply,3336.8,3324.64,12.16,11.3,3316.38,,,bullish,0.009,False,True,1,broke,14.54,28.96,-28.96
2025-07-28T13:30:00+02:00,15m,supply,3337.92,3327.71,10.21,10.84,3324.33,,,bullish,0.177,False,True,1,broke,22.49,21.01,-21.01
2025-07-28T14:15:00+02:00,15m,demand,3330.3,3319.57,10.73,12.43,3344.79,,,bearish,0.046,True,True,2,broke,0.55,42.95,-42.95
2025-07-28T14:30:00+02:00,15m,supply,3337.92,3327.71,10.21,13.72,3313.31,,,bearish,0.146,True,True,2,broke,11.47,32.03,-32.03
2025-07-28T14:45:00+02:00,15m,demand,3327.83,3309.21,18.62,15.57,3345.34,,,bearish,0.071,False,True,1,broke,0.0,43.5,-43.5
2025-07-28T15:00:00+02:00,15m,demand,3326.58,3311.48,15.1,14.16,3345.34,bullish,0.182,bullish,0.671,False,True,2,broke,0.0,43.5,-43.5
2025-07-28T15:15:00+02:00,15m,demand,3326.58,3311.48,15.1,14.34,3335.12,,,bullish,0.275,False,True,1,broke,1.37,33.28,-33.28
2025-07-28T16:00:00+02:00,15m,supply,3330.3,3319.57,10.73,13.82,3302.23,bearish,0.169,bullish,0.127,False,True,2,broke,0.39,30.71,-30.71
2025-07-29T13:15:00+02:00,15m,demand,3318.58,3312.61,5.98,9.69,3328.65,,,bullish,0.093,False,True,1,respected,5.1,14.59,5.1
2025-07-29T13:30:00+02:00,15m,demand,3322.13,3313.31,8.81,9.23,3331.78,,,bullish,0.034,False,True,1,respected,1.97,17.72,1.97
2025-07-29T14:15:00+02:00,15m,demand,3323.28,3313.59,9.68,9.24,3333.26,,,bearish,0.098,False,True,1,respected,0.91,15.33,0.91
2025-07-29T14:30:00+02:00,15m,demand,3324.57,3316.33,8.24,8.37,3329.39,,,bullish,0.24,False,True,1,respected,4.78,11.46,4.78
2025-07-30T16:15:00+02:00,15m,supply,3308.43,3290.78,17.66,16.2,3277.54,,,bullish,1.21,False,True,1,respected,9.29,24.5,9.29
2025-07-31T16:00:00+02:00,15m,demand,3299.04,3293.03,6.01,7.56,3311.14,bearish,0.783,bullish,0.226,False,False,0,broke,3.75,25.22,-25.22
2025-07-31T16:15:00+02:00,15m,supply,3307.03,3298.39,8.64,9.35,3287.45,,,bullish,0.094,False,True,1,broke,0.44,27.44,-27.44
2025-07-31T16:30:00+02:00,15m,demand,3299.04,3293.03,6.01,9.63,3313.69,,,bearish,0.019,False,False,0,broke,1.2,24.96,-24.96
2025-07-31T16:45:00+02:00,15m,demand,3299.04,3293.03,6.01,10.53,3303.44,,,bearish,0.312,False,True,1,broke,11.45,14.72,-14.72
2025-07-31T17:00:00+02:00,15m,demand,3299.04,3293.03,6.01,10.88,3314.89,bearish,0.11,bearish,0.109,False,True,1,broke,0.0,26.17,-26.17
2025-08-01T15:30:00+02:00,15m,supply,3342.05,3322.97,19.08,17.55,3295.94,,,bearish,0.587,False,True,1,broke,1.72,67.47,-67.47
2025-08-01T15:45:00+02:00,15m,demand,3342.05,3322.97,19.08,19.82,3363.41,,,bullish,0.009,False,True,1,broke,0.0,56.94,-56.94
2025-08-04T13:00:00+02:00,15m,demand,3368.06,3356.18,11.88,10.98,3379.61,bearish,0.101,bullish,0.271,False,True,1,broke,5.81,34.49,-34.49
2025-08-05T13:30:00+02:00,15m,demand,3373.21,3361.41,11.8,12.86,3384.99,,,bearish,0.127,False,True,1,broke,5.51,35.07,-35.07
2025-08-06T13:00:00+02:00,15m,supply,3380.97,3373.59,7.38,7.47,3365.63,bullish,0.449,bullish,0.082,False,False,0,broke,7.31,19.29,-19.29
2025-08-06T13:45:00+02:00,15m,supply,3380.97,3373.59,7.38,7.67,3364.04,,,bearish,0.114,False,False,0,broke,5.72,20.87,-20.87
2025-08-06T14:00:00+02:00,15m,supply,3380.97,3373.59,7.38,6.91,3362.87,bearish,0.592,bearish,0.115,False,False,1,broke,4.55,22.05,-22.05
2025-08-07T13:15:00+02:00,15m,demand,3385.08,3375.44,9.64,11.38,3405.26,,,bearish,0.202,True,True,2,respected,3.81,31.01,3.81
2025-08-07T13:30:00+02:00,15m,demand,3385.08,3375.44,9.64,12.28,3388.59,,,bearish,0.21,True,True,2,respected,20.48,14.35,20.48
2025-08-07T13:45:00+02:00,15m,demand,3388.24,3373.32,14.92,13.18,3404.03,,,bullish,0.181,True,True,2,respected,5.04,29.78,5.04
2025-08-07T14:45:00+02:00,15m,demand,3388.24,3373.32,14.92,14.25,3406.43,,,bullish,0.555,True,True,2,respected,2.64,32.19,2.64
2025-08-07T15:00:00+02:00,15m,demand,3388.24,3373.32,14.92,14.32,3400.46,bearish,0.577,bullish,0.157,False,True,1,respected,8.61,26.22,8.61
2025-08-07T15:15:00+02:00,15m,demand,3385.08,3375.44,9.64,14.06,3398.29,,,bearish,0.509,False,True,1,respected,10.78,24.05,10.78
2025-08-07T15:30:00+02:00,15m,demand,3382.84,3365.36,17.48,14.66,3384.85,,,bearish,0.173,False,True,1,respected,24.22,10.61,24.22
2025-08-07T15:45:00+02:00,15m,demand,3388.24,3373.32,14.92,15.54,3407.82,,,bullish,0.958,True,True,2,respected,1.25,33.57,1.25
2025-08-07T16:00:00+02:00,15m,demand,3388.24,3373.32,14.92,14.97,3409.07,bullish,0.605,bearish,0.03,True,True,3,respected,0.0,34.83,0.0
2025-08-07T16:15:00+02:00,15m,demand,3388.24,3373.32,14.92,16.42,3388.71,,,bearish,0.677,True,True,2,respected,17.66,14.47,17.66
2025-08-07T16:45:00+02:00,15m,demand,3382.84,3365.36,17.48,14.58,3400.15,,,bullish,0.465,False,True,1,respected,6.22,25.91,6.22
2025-08-07T17:15:00+02:00,15m,demand,3382.84,3365.36,17.48,16.06,3402.29,,,bearish,0.481,False,True,1,respected,4.08,27.84,4.08
2025-08-07T17:30:00+02:00,15m,demand,3388.24,3373.32,14.92,14.7,3401.46,,,bearish,0.239,False,True,1,respected,4.92,27.01,4.92
2025-08-07T17:45:00+02:00,15m,demand,3382.84,3365.36,17.48,14.65,3389.06,,,bullish,0.16,False,True,1,respected,17.31,14.61,17.31
2025-08-07T18:15:00+02:00,15m,demand,3382.84,3365.36,17.48,14.62,3396.6,,,bearish,0.757,False,True,1,respected,9.77,15.03,9.77
2025-08-08T18:00:00+02:00,15m,supply,3396.34,3390.4,5.94,5.54,3376.27,bearish,0.488,bearish,0.175,False,False,1,broke,0.0,28.29,-28.29
2025-08-08T18:15:00+02:00,15m,supply,3396.34,3389.38,6.96,6.05,3388.0,,,bullish,0.23,False,False,0,broke,2.93,16.56,-16.56
2025-08-08T18:45:00+02:00,15m,demand,3396.34,3389.38,6.96,6.91,3403.04,,,bullish,0.214,False,True,1,broke,1.52,17.98,-17.98
2025-08-10T16:30:00+02:00,15m,supply,3398.93,3395.34,3.59,3.99,3391.31,,,bullish,0.192,False,False,0,respected,0.9,8.02,0.9
2025-08-10T16:45:00+02:00,15m,supply,3398.93,3395.34,3.59,3.84,3394.85,,,bearish,0.269,False,False,0,respected,4.44,4.48,4.44
2025-08-10T17:45:00+02:00,15m,supply,3398.93,3395.34,3.59,3.69,3390.41,,,bullish,0.061,False,False,0,respected,0.0,8.92,0.0
2025-08-10T18:00:00+02:00,15m,supply,3398.93,3395.34,3.59,3.95,3394.93,bearish,0.0,bearish,0.056,True,False,2,respected,3.89,4.4,3.89
2025-08-11T13:00:00+02:00,15m,supply,3391.74,3381.51,10.23,14.54,3356.08,bearish,0.195,bearish,0.158,False,False,1,respected,14.55,20.88,14.55
2025-08-11T13:15:00+02:00,15m,supply,3383.26,3368.02,15.25,14.67,3363.62,,,bullish,0.311,False,True,1,respected,22.09,13.35,22.09
2025-08-11T13:30:00+02:00,15m,supply,3391.74,3381.51,10.23,14.07,3361.66,,,bearish,0.222,False,False,0,respected,20.13,15.31,20.13
2025-08-11T13:45:00+02:00,15m,supply,3391.74,3381.51,10.23,14.43,3375.16,,,bearish,0.464,False,False,0,respected,33.63,1.29,33.63
2025-08-11T14:00:00+02:00,15m,supply,3391.74,3381.51,10.23,14.68,3365.18,bullish,0.09,bullish,0.103,False,False,0,respected,23.65,10.61,23.65
2025-08-12T13:30:00+02:00,15m,supply,3352.38,3345.34,7.04,5.99,3342.99,,,bullish,0.074,False,True,1,respected,11.82,9.79,11.82
2025-08-12T15:30:00+02:00,15m,supply,3352.38,3345.34,7.04,7.04,3337.57,,,bullish,0.3,True,True,2,broke,6.4,18.4,-18.4
2025-08-12T16:15:00+02:00,15m,supply,3351.86,3341.37,10.49,8.9,3331.17,,,bearish,0.209,True,True,2,broke,0.0,24.8,-24.8
2025-08-12T16:30:00+02:00,15m,supply,3351.41,3341.37,10.04,8.61,3331.17,,,bullish,0.043,True,True,2,broke,0.0,24.8,-24.8
2025-08-12T16:45:00+02:00,15m,supply,3352.38,3345.34,7.04,8.27,3338.15,,,bullish,0.161,True,True,2,broke,2.62,17.81,-17.81
2025-08-13T17:00:00+02:00,15m,supply,3365.88,3358.63,7.25,7.07,3349.07,bullish,0.306,bullish,0.169,False,True,1,broke,6.26,19.06,-19.06
2025-08-13T18:45:00+02:00,15m,supply,3365.88,3358.63,7.25,9.89,3342.81,,,bearish,0.205,False,True,1,respected,0.0,24.59,0.0
2025-08-14T13:00:00+02:00,15m,supply,3373.48,3360.59,12.89,11.77,3350.18,bearish,0.472,bearish,0.945,False,False,1,respected,20.29,16.38,20.29
2025-08-14T13:15:00+02:00,15m,supply,3373.48,3360.59,12.89,11.45,3345.49,,,bearish,0.207,False,False,0,respected,15.6,21.07,15.6
2025-08-14T13:30:00+02:00,15m,supply,3373.48,3360.59,12.89,11.99,3356.66,,,bullish,0.403,False,True,1,respected,26.77,9.9,26.77
2025-08-14T15:00:00+02:00,15m,supply,3360.18,3349.45,10.73,9.88,3338.17,bearish,0.411,bullish,0.049,False,True,2,broke,8.28,28.4,-28.4
2025-08-14T15:45:00+02:00,15m,supply,3360.18,3349.45,10.73,12.18,3335.82,,,bullish,0.14,False,True,1,broke,5.93,30.74,-30.74
2025-08-14T16:00:00+02:00,15m,supply,3360.18,3349.45,10.73,12.49,3343.36,bearish,0.787,bearish,0.194,False,True,2,broke,13.47,23.21,-23.21
2025-08-14T17:00:00+02:00,15m,demand,3347.41,3334.99,12.42,11.14,3358.27,bullish,0.231,bearish,0.688,False,True,2,broke,16.63,28.38,-28.38
2025-08-14T17:30:00+02:00,15m,supply,3360.18,3349.45,10.73,12.8,3329.89,,,bearish,0.628,False,True,1,broke,0.0,45.01,-45.01
2025-08-14T17:45:00+02:00,15m,supply,3360.18,3349.45,10.73,13.68,3345.84,,,bullish,0.069,False,True,1,broke,9.79,29.06,-29.06
2025-08-14T18:00:00+02:00,15m,demand,3347.41,3334.99,12.42,14.67,3365.38,bullish,0.823,bullish,0.132,False,True,2,respected,9.52,29.32,9.52
2025-08-15T14:15:00+02:00,15m,demand,3340.53,3336.38,4.15,4.95,3348.77,,,bearish,0.16,False,True,1,respected,0.0,12.06,0.0
2025-08-15T14:30:00+02:00,15m,demand,3340.53,3336.38,4.15,5.09,3343.87,,,bearish,0.103,False,True,1,respected,4.9,7.16,4.9
2025-08-15T15:00:00+02:00,15m,demand,3340.53,3336.38,4.15,5.18,3348.77,bullish,0.202,bullish,0.247,True,True,3,respected,0.0,12.76,0.0
2025-08-15T15:15:00+02:00,15m,demand,3340.53,3336.38,4.15,4.24,3348.77,,,bullish,0.069,True,True,2,respected,0.0,12.76,0.0
2025-08-15T15:30:00+02:00,15m,demand,3340.53,3336.38,4.15,4.08,3340.9,,,bearish,0.142,True,True,2,respected,7.47,4.89,7.47
2025-08-15T16:30:00+02:00,15m,demand,3340.53,3336.38,4.15,4.46,3346.28,,,bearish,0.195,True,True,2,respected,2.1,10.26,2.1
2025-08-15T18:30:00+02:00,15m,demand,3340.56,3336.71,3.85,3.44,3343.95,,,bearish,0.005,True,False,1,respected,4.42,7.94,4.42
2025-08-15T18:45:00+02:00,15m,demand,3340.56,3336.71,3.85,3.76,3347.55,,,bearish,0.098,True,False,1,broke,0.3,12.78,-12.78
2025-08-17T15:45:00+02:00,15m,demand,3331.37,3328.67,2.69,3.28,3334.27,,,bullish,0.039,True,True,2,broke,4.73,10.65,-10.65
2025-08-17T17:15:00+02:00,15m,supply,3331.37,3328.67,2.69,3.58,3323.62,,,bullish,0.075,False,False,0,broke,0.0,15.38,-15.38
2025-08-17T17:30:00+02:00,15m,supply,3331.37,3328.67,2.69,3.49,3324.16,,,bearish,0.201,False,False,0,broke,0.54,14.84,-14.84
2025-08-17T18:45:00+02:00,15m,supply,3335.57,3330.85,4.72,4.29,3325.11,,,bullish,0.064,False,True,1,broke,1.49,13.89,-13.89
2025-08-18T14:15:00+02:00,15m,demand,3344.26,3333.96,10.3,9.23,3353.42,,,bullish,0.043,False,True,1,broke,5.06,24.5,-24.5
2025-08-18T16:30:00+02:00,15m,demand,3344.26,3332.96,11.3,10.44,3358.48,,,bearish,0.183,False,True,1,broke,0.0,29.69,-29.69
2025-08-18T16:45:00+02:00,15m,demand,3344.26,3332.96,11.3,9.78,3358.48,,,bearish,0.181,False,True,1,broke,0.0,29.69,-29.69
2025-08-19T13:15:00+02:00,15m,supply,3338.94,3329.94,9.0,7.74,3320.78,,,bearish,0.087,False,True,1,broke,7.83,24.57,-24.57
2025-08-19T13:30:00+02:00,15m,supply,3338.94,3329.94,9.0,7.91,3324.58,,,bearish,0.568,False,True,1,broke,11.63,20.77,-20.77
2025-08-19T14:45:00+02:00,15m,supply,3332.46,3323.11,9.34,8.61,3312.95,,,bearish,0.249,True,True,2,broke,0.0,32.4,-32.4
2025-08-19T15:00:00+02:00,15m,supply,3332.46,3323.11,9.34,9.02,3322.95,bearish,0.483,bearish,0.134,True,True,3,broke,10.0,22.4,-22.4
2025-08-19T15:15:00+02:00,15m,demand,3333.34,3321.75,11.6,9.97,3345.35,,,bearish,0.102,False,True,1,broke,0.0,32.4,-32.4
2025-08-19T15:45:00+02:00,15m,supply,3339.18,3328.91,10.27,10.86,3315.58,,,bullish,0.173,True,True,2,respected,2.63,24.73,2.63
2025-08-19T18:00:00+02:00,15m,supply,3339.18,3328.91,10.27,15.78,3312.95,bullish,0.099,bullish,0.231,False,True,1,respected,0.0,18.52,0.0
2025-08-19T18:15:00+02:00,15m,supply,3339.18,3328.91,10.27,14.48,3312.95,,,bearish,0.261,False,True,1,respected,0.0,18.52,0.0
2025-08-20T13:00:00+02:00,15m,supply,3336.38,3327.41,8.96,8.62,3326.67,bearish,0.486,bullish,0.664,False,True,2,broke,2.1,25.48,-25.48
2025-08-20T13:45:00+02:00,15m,demand,3330.31,3320.06,10.25,8.82,3340.12,,,bearish,0.348,False,True,1,respected,12.03,14.33,12.03
2025-08-20T14:00:00+02:00,15m,demand,3333.44,3324.43,9.01,8.67,3341.53,bullish,0.397,bullish,0.598,False,True,2,respected,10.62,15.74,10.62
2025-08-20T14:15:00+02:00,15m,demand,3336.38,3327.41,8.96,9.24,3352.15,,,bearish,0.225,False,True,1,broke,0.0,26.37,-26.37
2025-08-20T15:15:00+02:00,15m,demand,3336.38,3327.41,8.96,10.28,3349.12,,,bearish,0.043,False,True,1,respected,3.03,19.48,3.03
2025-08-20T15:30:00+02:00,15m,demand,3336.38,3327.41,8.96,10.71,3339.1,,,bearish,0.02,False,True,1,respected,13.05,9.46,13.05
2025-08-20T15:45:00+02:00,15m,demand,3334.69,3323.79,10.9,10.74,3345.37,,,bearish,0.13,False,True,1,respected,6.78,15.74,6.78
2025-08-20T16:00:00+02:00,15m,demand,3334.69,3323.79,10.9,11.02,3336.07,bullish,0.197,bullish,0.346,False,True,2,respected,16.08,6.43,16.08
2025-08-20T17:15:00+02:00,15m,demand,3336.38,3327.41,8.96,9.39,3345.49,,,bullish,0.13,False,True,1,broke,6.66,33.88,-33.88
2025-08-20T17:30:00+02:00,15m,demand,3336.38,3327.41,8.96,9.31,3343.91,,,bullish,0.314,False,True,1,broke,8.24,32.3,-32.3
2025-08-20T17:45:00+02:00,15m,demand,3336.38,3327.41,8.96,9.16,3352.03,,,bullish,0.173,False,True,1,broke,0.12,40.42,-40.42
2025-08-21T14:30:00+02:00,15m,supply,3340.64,3334.88,5.76,5.08,3327.85,,,bearish,0.082,True,True,2,broke,2.34,14.94,-14.94
2025-08-21T15:30:00+02:00,15m,supply,3342.5,3336.62,5.87,5.82,3330.92,,,bearish,0.315,True,True,2,respected,5.41,11.87,5.41
2025-08-21T16:15:00+02:00,15m,supply,3342.73,3335.36,7.37,6.16,3327.7,,,bearish,0.033,True,True,2,respected,2.19,15.09,2.19
2025-08-21T16:30:00+02:00,15m,supply,3342.73,3335.36,7.37,6.28,3325.51,,,bullish,0.002,True,True,2,respected,0.0,17.28,0.0
2025-08-21T16:45:00+02:00,15m,supply,3342.73,3335.36,7.37,6.69,3334.07,,,bullish,0.1,True,True,2,respected,4.86,8.72,4.86
2025-08-22T13:45:00+02:00,15m,demand,3351.31,3335.7,15.61,17.22,3367.69,,,bullish,0.34,False,True,1,broke,11.23,46.17,-46.17
2025-08-22T14:00:00+02:00,15m,demand,3351.31,3335.7,15.61,15.53,3358.91,bullish,1.313,bullish,0.009,False,True,2,broke,20.01,37.39,-37.39
2025-08-22T14:15:00+02:00,15m,demand,3351.31,3335.7,15.61,15.01,3369.55,,,bearish,0.053,False,True,1,broke,9.37,48.03,-48.03
2025-08-22T14:30:00+02:00,15m,demand,3351.31,3335.7,15.61,15.54,3351.62,,,bullish,0.122,False,True,1,broke,27.3,30.1,-30.1
2025-08-22T15:15:00+02:00,15m,demand,3351.31,3335.7,15.61,16.55,3372.6,,,bullish,0.659,True,True,2,broke,6.32,51.08,-51.08
2025-08-22T15:30:00+02:00,15m,demand,3351.31,3335.7,15.61,15.43,3359.58,,,bullish,0.633,True,True,2,broke,19.34,38.06,-38.06
2025-08-24T14:00:00+02:00,15m,demand,3369.31,3367.59,1.72,1.46,3370.93,bullish,0.049,bullish,0.034,False,False,1,broke,0.47,4.35,-4.35
2025-08-24T15:45:00+02:00,15m,demand,3369.31,3367.59,1.72,1.49,3371.19,,,bullish,0.001,False,False,0,broke,0.12,4.62,-4.62
2025-08-24T16:15:00+02:00,15m,demand,3369.31,3367.59,1.72,1.9,3370.8,,,bearish,0.003,False,True,1,broke,0.05,4.85,-4.85
2025-08-25T14:30:00+02:00,15m,supply,3372.07,3367.46,4.61,6.41,3360.89,,,bearish,0.258,False,True,1,broke,9.1,15.44,-15.44
2025-08-25T14:45:00+02:00,15m,supply,3372.07,3366.55,5.53,6.47,3364.97,,,bearish,0.151,False,True,1,broke,13.18,11.36,-11.36
2025-08-25T15:45:00+02:00,15m,supply,3370.68,3366.43,4.26,5.61,3359.52,,,bearish,0.198,False,True,1,broke,7.73,16.81,-16.81
2025-08-26T13:30:00+02:00,15m,demand,3366.16,3357.46,8.7,11.88,3373.54,,,bearish,0.122,True,True,2,respected,16.92,7.27,16.92
2025-08-26T14:00:00+02:00,15m,demand,3375.48,3365.7,9.78,9.92,3388.09,bullish,0.376,bearish,0.16,True,True,3,respected,2.37,21.82,2.37
2025-08-26T14:15:00+02:00,15m,demand,3375.48,3365.7,9.78,9.97,3384.64,,,bearish,0.414,True,True,2,respected,5.83,18.37,5.83
2025-08-26T14:30:00+02:00,15m,demand,3366.8,3357.46,9.34,10.43,3369.58,,,bullish,0.446,False,True,1,respected,20.88,3.31,20.88
2025-08-26T14:45:00+02:00,15m,demand,3366.8,3357.46,9.34,11.03,3380.25,,,bullish,0.487,True,True,2,broke,10.21,28.91,-28.91
2025-08-26T15:00:00+02:00,15m,demand,3366.8,3357.46,9.34,10.71,3381.29,bearish,0.176,bearish,0.188,True,True,2,broke,9.17,29.95,-29.95
2025-08-26T15:15:00+02:00,15m,demand,3366.8,3357.46,9.34,11.01,3377.14,,,bearish,0.396,True,True,2,broke,13.32,25.8,-25.8
2025-08-26T15:30:00+02:00,15m,demand,3366.8,3357.46,9.34,10.98,3368.34,,,bullish,0.272,True,True,2,broke,22.12,17.0,-17.0
2025-08-26T16:45:00+02:00,15m,demand,3375.48,3365.7,9.78,8.84,3386.84,,,bullish,0.007,True,True,2,broke,5.12,35.5,-35.5
2025-08-26T17:00:00+02:00,15m,demand,3375.48,3365.7,9.78,8.7,3388.23,bearish,1.101,bearish,0.194,False,True,1,broke,3.73,36.89,-36.89
2025-08-26T17:15:00+02:00,15m,demand,3375.48,3365.7,9.78,8.38,3388.3,,,bearish,0.24,False,True,1,broke,3.66,36.96,-36.96
2025-08-27T15:15:00+02:00,15m,demand,3387.77,3378.24,9.53,8.08,3399.33,,,bullish,0.485,True,True,2,respected,0.0,17.31,0.0
2025-08-27T15:30:00+02:00,15m,demand,3387.77,3378.24,9.53,8.13,3390.44,,,bullish,0.254,True,True,2,respected,4.64,9.09,4.64
2025-08-28T13:45:00+02:00,15m,demand,3405.95,3393.5,12.45,11.03,3423.28,,,bearish,0.277,True,True,2,broke,0.0,38.62,-38.62
